,player_id,team_id,opponent_team_id,match_id,event_id,first_half_ct_win_rounds,first_half_t_win_rounds,second_half_ct_win_rounds,second_half_t_win_rounds,ot_team_ct_win,ot_team_t_win,rating2_all,rating2_t,rating2_ct,acs_all,acs_t,acs_ct,kills_all,kills_t,kills_ct,deaths_all,deaths_t,deaths_ct,assists_all,assists_t,assists_ct,kast_all,kast_t,kast_ct,adr_all,adr_t,adr_ct,hsp_all,hsp_t,hsp_ct,fb_all,fb_t,fb_ct,fd_all,fd_t,fd_ct,kda_all,team_avg_rating,team_avg_acs,team_avg_kda,opp_avg_rating,opp_avg_acs,opp_avg_kda,opp_rating_gap,opp_acs_gap,opp_kda_gap
kast_t,-0.11083380671769794,-0.05590332677273971,0.05418241087968108,0.008927873716050742,0.008151854832186032,-0.19722712185735017,0.19563034944653976,-0.21315673213260877,0.15431891196006864,-0.007649052388422856,-0.00909017165281739,0.5246326356420532,0.6432940037244252,0.17392762221841937,0.3930915097628222,0.4952898860936575,0.10053990847178171,0.3267710193217215,0.3772537046496039,0.08537759378771459,-0.35404388228269795,-0.4250034592295307,-0.05383830890691133,0.26339402523691396,0.2946412628191796,0.10981878338675152,0.7382166852165807,1.0,0.16495710949896353,0.3844838240659695,0.450607352266993,0.08952626611211294,0.06016506510264252,0.08659977037763213,0.011796157924807845,0.12011403179819058,0.16215628844268132,0.02516580975312634,-0.2799415155456422,-0.3418229489587443,-0.04713897871336429,0.4838419902004573,0.26587204474676085,0.2503380578558091,0.24516625570506664,0.2752097160796723,0.25643692917618854,0.2471447897825153,-0.009053001568373385,0.00565369917036689,-0.06862367777083556
kast_ct,-0.11796700908389217,-0.05927988271655197,0.048061665979895085,0.012465279932911666,0.01168158374283828,0.19580550866640054,-0.1968666915171946,0.17219217729161237,-0.20736211217271266,0.003406270511434343,0.003852244056547399,0.5321292185550146,0.18220923097681888,0.6553654907188124,0.405113713593118,0.11078608812353267,0.5214141791547457,0.3472698749448767,0.0953630931187073,0.3899512454083317,-0.34782532213301626,-0.06112835850051552,-0.4183161849825067,0.24494195158383794,0.0888494329611274,0.2813804026641317,0.7289538246920947,0.16495710949896353,1.0,0.38947522694690506,0.10688729122671267,0.4797779422088502,0.044159836710389824,0.02228803546963674,0.06229557530087956,0.16617100543770658,0.046028237714521206,0.20273806534827177,-0.23287672205723073,-0.03490858493275405,-0.33239381569698173,0.4793534672224505,0.2727268227782226,0.2526678853347048,0.25464023415304793,0.2653223719225716,0.24677547578841788,0.23866067975829422,0.002725019445469409,0.012887862015562473,-0.0553719933851231
adr_all,-0.0625661981045139,-0.037818045951366126,0.059363097095851185,0.003038136259826302,0.00813525966205635,-0.009943126898366857,0.010402399046800313,0.033531539815831145,0.04554803991183525,0.02959045954216767,0.030541590092656296,0.8407853740338577,0.598771372374913,0.618173513307266,0.9554206365563535,0.6741467746074642,0.6778055452815639,0.7990492000826827,0.5542097840222997,0.5694404329427479,-0.17821247457187583,-0.1392846207838263,-0.10137046489220647,0.09231240047957638,0.051704139205628996,0.08842250124687433,0.5449619132940745,0.3844838240659695,0.38947522694690506,1.0,0.6962791536684845,0.724102216813836,0.16693703411474967,0.12741952984475183,0.09443045951569042,0.45732620414774267,0.34006739370719113,0.3571790641510056,-0.1098031189826532,-0.06885330157582165,-0.09520777013718416,0.533697197299788,0.24180334876502318,0.23709024164517573,0.2067232661808177,0.21232255470867298,0.20608160103592668,0.17474407651396076,0.024880784105179653,0.03693196618755197,-0.026044050197069308
adr_t,-0.0358478565051686,-0.01888722220381389,0.04685426805247285,0.0333323295892313,0.04087631744916537,-0.1292725539969001,0.1281194971443351,-0.016680342194012824,0.17808405093447763,0.031809579312436324,0.033920817095465676,0.5862976103569919,0.7881030636829819,0.1463087027468812,0.6633290131557192,0.909166020713639,0.15131588357614945,0.6019725694234379,0.7907437312332953,0.06327417703069689,-0.07558520551305267,-0.02119070069112187,-0.08189557050547944,0.07338262213371857,0.15244337631472643,-0.03750259419895427,0.3798830120610759,0.450607352266993,0.10688729122671267,0.6962791536684845,1.0,0.12429741000930873,0.1454353254039005,0.1854517147479409,0.017078020470390975,0.32469560262113256,0.4151764733990274,0.09002203568853334,-0.06318363785185989,-0.08589135327064071,-0.00036247274254030314,0.33965616148662586,0.17449432997550224,0.1680874359251798,0.1361291876024338,0.11324464409541204,0.10714014626348371,0.06763458694912206,0.04897500002777596,0.05512338220839126,0.025811916451767187
adr_ct,-0.038740354990070947,-0.01824390981394749,0.044903909440012005,0.016188789847082257,0.0225636120555,0.12922732625212596,-0.12871610846833487,0.13839110030444343,-0.03378751112726224,0.034217518530747726,0.03310602388990811,0.5974533029476725,0.12671318283838712,0.8072008450494721,0.686135157590432,0.14391108467354616,0.9030489948967187,0.5916742791374091,0.06490242396764806,0.7644156120611393,-0.0909514661006875,-0.06166550255994415,-0.06149358613718321,0.08519787288815188,-0.034604533024226974,0.16149984295173758,0.3815574261464317,0.08952626611211294,0.4797779422088502,0.724102216813836,0.12429741000930873,1.0,0.10652074823688971,0.022027159761499885,0.14327956178823326,0.34984646557109705,0.1011052719520307,0.4232395834558844,-0.06173869946629245,0.033834418338908094,-0.13859329290726394,0.38918744702040586,0.16852995000491977,0.15982827579308684,0.14130379113760191,0.1345830953152207,0.12335663618582365,0.11198549018645292,0.026541279805364935,0.033917540510650844,-0.00778818998130729
hsp_all,0.025320726027201017,0.016532454044238837,0.022561777621946222,0.16306379677965468,0.1716244712921808,-0.02881862652785873,0.023777419866799456,-0.006867490361130187,0.015240378303758547,0.0035195045697381457,0.0011758591524268713,0.1670632501379621,0.1417558533849199,0.10382725707227407,0.1364895391920547,0.11972123620368663,0.08124097292791908,0.16190546426687497,0.14139034585384735,0.08687158112689596,-0.052543582501587416,-0.03402046466767942,-0.03712269231979495,-0.08169873948783692,-0.046971834748977016,-0.07708232339103636,0.0797378338210391,0.06016506510264252,0.044159836710389824,0.16693703411474967,0.1454353254039005,0.10652074823688971,1.0,0.663294081949144,0.6849428903442816,0.038291389391996195,0.04003293297926482,0.019022882000792857,-0.05542033808888324,-0.045397029457608346,-0.035533368810614065,0.08296030365885618,0.06414613457017544,0.044472775681318244,0.04536729095796261,0.0009009362966510803,-0.03550636554922855,-0.015679006014112856,0.049608856869803666,0.06201194805922224,0.043217000832582474
hsp_t,0.016013853341499247,0.009972668473606519,0.01672451830037686,0.11585637145900508,0.12113010939211845,0.0010005923353517802,-0.003486663650474566,-0.02628017710455854,0.00819640570381792,-0.004878211627782668,-0.007803920518933307,0.13690204461342076,0.1887137250070738,0.029753587174187704,0.11096617399665215,0.16929538616036036,0.011866235911695095,0.11637278362362516,0.13751282113329213,0.02798085355891537,-0.06534515231358161,-0.07649933207861784,-0.011902725332504515,-0.05957284734662262,-0.08954529078132793,-0.002742378060704997,0.07819072620324331,0.08659977037763213,0.02228803546963674,0.12741952984475183,0.1854517147479409,0.022027159761499885,0.663294081949144,1.0,0.15032159153762195,0.039363587147925254,0.04826268419304182,0.012842857559456883,-0.04537521463280569,-0.055778216296279055,-0.00716201775885327,0.08495793007714536,0.051005380821691,0.03467869329632417,0.041532792727467197,0.021487438139131045,-0.007060087850530079,0.011819989652744714,0.022881378768757607,0.03254920953647467,0.01640922441633174
hsp_ct,0.01614475292451285,0.013676517176979755,0.018651406348662775,0.10187435055144428,0.10746601133541035,-0.02794966223294846,0.024156415374806908,-0.013066004476485517,-0.011131488338740104,-0.0020114994274822323,-0.0016761624160594644,0.10217853288299605,0.02512240607791848,0.14615832037487173,0.07627578228981172,0.005646567776462197,0.12825701465687414,0.08843317304132259,0.026949609760010415,0.09724009107084268,-0.045724841102131604,-0.006230404816648919,-0.05672809576580632,-0.05620886557338166,0.013224358849350526,-0.09723818347684836,0.052700215883315506,0.011796157924807845,0.06229557530087956,0.09443045951569042,0.017078020470390975,0.14327956178823326,0.6849428903442816,0.15032159153762195,1.0,0.008364629745093513,-0.005943756637923957,0.017964229021782817,-0.04849272100671053,-0.020468617891399792,-0.053713049817820074,0.05972456811780722,0.038405314062424076,0.02585200800679167,0.026514688910406686,0.0013770770802047736,-0.022393361563488326,-0.007540068892670048,0.028617722520029684,0.03700271837353371,0.023643487791445435
fb_all,-0.020414483885189967,-0.028730934187352845,0.009909657953288097,0.02382846234117883,0.02382113645663863,-0.001988994718692209,0.0009330174823189353,0.13397212152892266,0.1355900889417504,0.13427623512817588,0.13265267394864771,0.3374159955935844,0.21202963564474056,0.2859699053616302,0.5106092841044895,0.3539125920497177,0.38438840299066906,0.5166231779324993,0.3373103886074904,0.38876027987294953,0.141225074142084,0.10257753295033979,0.08833982529132585,-0.061571452369188845,-0.055837825990367525,-0.03830579318549394,0.21342999975951152,0.12011403179819058,0.16617100543770658,0.45732620414774267,0.32469560262113256,0.34984646557109705,0.038291389391996195,0.039363587147925254,0.008364629745093513,1.0,0.7458486028750442,0.7788981255116706,0.20055028258005617,0.19498897130840112,0.0924649054956583,0.13218348028215784,0.13761515171896604,0.1319742970687168,0.10824902601379387,0.0652878205023334,0.06092443666690329,0.03841773602370946,0.057265386164647915,0.06050981112675842,0.03444119553134212
fb_t,-0.011310192691477422,-0.018972568119790673,0.005598899292667003,0.015912291116633503,0.01622304360080981,-0.12279448320633699,0.12111239714505853,0.04228674416146529,0.14560622811519758,0.08767042437296037,0.0888698617302999,0.2416523001309501,0.2749314518992373,0.09210464690796524,0.3787191095116801,0.4255274245621186,0.14140486504015326,0.38038794049443114,0.48692396866505144,0.052475724561294824,0.10645295772461094,0.1757036986609162,-0.03443544192922343,-0.06758969867621108,0.009995653675577466,-0.11106898035057805,0.15098989044711777,0.16215628844268132,0.046028237714521206,0.34006739370719113,0.4151764733990274,0.1011052719520307,0.04003293297926482,0.04826268419304182,-0.005943756637923957,0.7458486028750442,1.0,0.163185429770699,0.17103238541475455,0.16779463691847282,0.07708534982342002,0.09013692734284377,0.09779282158713241,0.09269745121877855,0.07886778306324681,0.04416390987141052,0.04179375477589992,0.023335755361034567,0.04242566718215663,0.043243484582931445,0.029308624052512167
fb_ct,-0.01958765942238733,-0.024691142827728874,0.009405982572061718,0.020311268633871667,0.020007843402634645,0.1126655728667408,-0.11264590846902026,0.15861532923013436,0.06373601270327732,0.11633683676135217,0.11280287649108711,0.2722361526771722,0.05519174633978921,0.3368381681750959,0.39970682503935734,0.12353361698538351,0.4364019504899599,0.4070428980477168,0.041155457517764615,0.526393596969098,0.10894505281734612,-0.013496357724537535,0.1632627824645146,-0.027558586236560257,-0.09211333756554384,0.047836513338442854,0.17395497227390594,0.02516580975312634,0.20273806534827177,0.3571790641510056,0.09002203568853334,0.4232395834558844,0.019022882000792857,0.012842857559456883,0.017964229021782817,0.7788981255116706,0.163185429770699,1.0,0.13601086999721454,0.13082226724822316,0.06437523007931278,0.11091897071538201,0.11175188663936543,0.10819442937760196,0.08607520114427425,0.055118440558666576,0.05088726652637053,0.034930477223978025,0.044872834186831995,0.048908230786088226,0.023417272680630277
fd_all,0.04576408593276661,0.01066400622930704,-0.031322705758931715,0.026952184107533972,0.027132332884501207,-0.0034084781586890874,0.002224942366703708,0.14741457741858238,0.14833517061130183,0.14549722272155427,0.14373550829079304,-0.3018093794393641,-0.25140797467940046,-0.19098484051525502,-0.10445625246853711,-0.07830836296447319,-0.07132410402418676,0.007577219800193297,0.0037752020679569106,0.006850382486891461,0.41700104206950306,0.31597958866795917,0.24739825733306703,-0.11548492113107395,-0.08559040270996543,-0.0903776068073646,-0.32676384990380514,-0.2799415155456422,-0.23287672205723073,-0.1098031189826532,-0.06318363785185989,-0.06173869946629245,-0.05542033808888324,-0.04537521463280569,-0.04849272100671053,0.20055028258005617,0.17103238541475455,0.13601086999721454,1.0,0.7836990505065802,0.6828457837534563,-0.2952481512993388,-0.07195895454416627,-0.06485735214528132,-0.08253778692542034,-0.15164176360290865,-0.1413750424731223,-0.14916663140809755,0.061236044735223774,0.05303107809062109,0.08230741727579995
fd_t,0.03918061341715951,0.009170019438320747,-0.02457406110920041,0.02133969473516274,0.02121532441720999,0.10673735326883649,-0.10676273108342443,0.1610635573132176,0.06421268230416811,0.11618561040504741,0.11266335076011767,-0.22161445940298766,-0.2938744607771332,-0.020439028035285182,-0.0587387808093633,-0.12075608595913923,0.05431151938109099,0.026836123784837143,0.01923722197879578,0.018513196179879017,0.32331618541764195,0.43984559393146344,-0.008270545695559848,-0.11564386920606608,-0.05521473459402556,-0.1200235470960707,-0.2446286973343038,-0.3418229489587443,-0.03490858493275405,-0.06885330157582165,-0.08589135327064071,0.033834418338908094,-0.045397029457608346,-0.055778216296279055,-0.020468617891399792,0.19498897130840112,0.16779463691847282,0.13082226724822316,0.7836990505065802,1.0,0.08136344322983416,-0.22356438284903163,-0.055624037518839146,-0.05204266832481794,-0.062127756446227166,-0.11281136390364185,-0.10474441470046518,-0.11222904332079785,0.04391533247573483,0.03609307406708978,0.06190770355084203
fd_ct,0.027350430692017754,0.006326065568597391,-0.021357425310397308,0.018148612606298437,0.01858395966953194,-0.13100974865392148,0.12914049157085422,0.04710498022085747,0.1624945533539592,0.09681215340491597,0.09812805088756477,-0.22362968784984014,-0.05776590587546759,-0.28241529665448367,-0.09852449210905614,0.016374563972110425,-0.17817835822061234,-0.0194052152456247,-0.01656840088702104,-0.010782383884327722,0.2888488418659434,-0.010308066034584352,0.4067035850868895,-0.04929148888114704,-0.07239713767902445,-0.003852993921435143,-0.23660417114614277,-0.04713897871336429,-0.33239381569698173,-0.09520777013718416,-0.00036247274254030314,-0.13859329290726394,-0.035533368810614065,-0.00716201775885327,-0.053713049817820074,0.0924649054956583,0.07708534982342002,0.06437523007931278,0.6828457837534563,0.08136344322983416,1.0,-0.21078070227199805,-0.05004266316525807,-0.04285968085847524,-0.05936806168553205,-0.110640367277907,-0.10365439665849735,-0.10735366555994605,0.046607988017627555,0.04264251941152482,0.059257227775650075
kda_all,-0.12431954134738052,-0.05940684330594968,0.08378991120916485,-0.013548032408735828,-0.012726239090309531,0.016538819268905377,-0.015580239006796467,-0.12637690695363354,-0.11801050937394031,-0.036353652619721004,-0.035486155147007425,0.7691371352752384,0.5789870824587132,0.5609189473231403,0.5511642851633006,0.38608836716104666,0.4066401334031223,0.4009027188389488,0.2737302887477035,0.29002918614208223,-0.6078693536926353,-0.42625798518773533,-0.39544541252523263,0.26787417010392023,0.19886270195170694,0.20932964061918016,0.643274581688318,0.4838419902004573,0.4793534672224505,0.533697197299788,0.33965616148662586,0.38918744702040586,0.08296030365885618,0.08495793007714536,0.05972456811780722,0.13218348028215784,0.09013692734284377,0.11091897071538201,-0.2952481512993388,-0.22356438284903163,-0.21078070227199805,1.0,0.30255761218633337,0.27086674842456415,0.31962893934482517,0.4183196194957885,0.37049078075413455,0.45604207599144847,-0.08677306938660495,-0.057861158562948295,-0.20673208901251636
team_avg_rating,-0.38263481397019883,-0.19316639694013749,-0.025845463666425993,0.04452112869375771,0.04746669207536158,-0.024828318490052504,0.026070007257091944,0.13297254386072901,0.09881598401043562,0.041830906102245595,0.045458355300327914,0.33761895832512256,0.2446673018194825,0.2600241758546343,0.23602833959622127,0.1687572668272897,0.16305764912974638,0.270034922339021,0.1764356217292925,0.20307841231823323,-0.14600530009787221,-0.11575078850971843,-0.0813682885387688,0.19360039350605648,0.14186020449177486,0.15308302691266182,0.4101958095987418,0.26587204474676085,0.2727268227782226,0.24180334876502318,0.17449432997550224,0.16852995000491977,0.06414613457017544,0.051005380821691,0.038405314062424076,0.13761515171896604,0.09779282158713241,0.11175188663936543,-0.07195895454416627,-0.055624037518839146,-0.05004266316525807,0.30255761218633337,1.0,0.9314429600468093,0.9046348674225575,0.17847297521673405,0.13116175909163866,0.13418326598152036,0.6457792915498509,0.6490187124067325,0.45707272455169917
team_avg_acs,-0.38325994291880777,-0.26710808130719554,-0.04977802154578125,-0.07612137296449913,-0.0837872366762008,-0.03109411373584937,0.03835782424532504,0.13949159927017113,0.09966329312264886,0.03839154531998325,0.040408320156272486,0.3144728019102765,0.2264384328314206,0.2414776644004951,0.24246355362052946,0.16833744621825028,0.16910808340493563,0.2705553373637916,0.17770107533001966,0.20256296881655433,-0.11384579294868878,-0.09885775779794737,-0.054612354950518575,0.16852884099702267,0.12330905346021408,0.13343283184480953,0.38849088947446514,0.2503380578558091,0.2526678853347048,0.23709024164517573,0.1680874359251798,0.15982827579308684,0.044472775681318244,0.03467869329632417,0.02585200800679167,0.1319742970687168,0.09269745121877855,0.10819442937760196,-0.06485735214528132,-0.05204266832481794,-0.04285968085847524,0.27086674842456415,0.9314429600468093,1.0,0.849357007182264,0.15797109859967093,0.16286920187550555,0.11042794412491226,0.6079210787406468,0.6804081845999153,0.4432321137802413
team_avg_kda,-0.3741181622152881,-0.21245490765027458,-0.031206807942047027,0.004119257364734782,0.006150667214925397,-0.016818185668876575,0.018460541094482433,0.06487800530890081,0.03581646504314849,0.025353606042162486,0.027149051226450692,0.3054218816037961,0.2212705799132595,0.23292276702121698,0.2064000668529495,0.14141897794768796,0.14599342608893617,0.20505067717093794,0.13455729511225833,0.153637890682874,-0.1915762251132779,-0.13891920238859262,-0.12007234616569638,0.15229709541329034,0.11214270849682571,0.11989388196414054,0.36593627131167233,0.24516625570506664,0.25464023415304793,0.2067232661808177,0.1361291876024338,0.14130379113760191,0.04536729095796261,0.041532792727467197,0.026514688910406686,0.10824902601379387,0.07886778306324681,0.08607520114427425,-0.08253778692542034,-0.062127756446227166,-0.05936806168553205,0.31962893934482517,0.9046348674225575,0.849357007182264,1.0,0.18000498518251146,0.124100361725678,0.1979647066292336,0.569798348558665,0.5884815781408758,0.4603018630043738
opp_avg_rating,0.04549442065055714,0.04193881366389681,0.21740176157983168,-0.016223373613727575,-0.014235575573013911,0.029015821046305533,-0.030758005185328043,-0.1407652295076641,-0.10835022412323013,-0.04185029945479192,-0.04318263804013793,0.33405084242176064,0.2506299704484143,0.2431942198909411,0.21788606937712815,0.14584640030401183,0.15617371312846032,0.1006830154878688,0.05702043091456834,0.0843058756944289,-0.38362081249425134,-0.2758441079193724,-0.24283484007065198,0.07699053732678993,0.05047143255865335,0.06663145196067019,0.36439871941981944,0.2752097160796723,0.2653223719225716,0.21232255470867298,0.11324464409541204,0.1345830953152207,0.0009009362966510803,0.021487438139131045,0.0013770770802047736,0.0652878205023334,0.04416390987141052,0.055118440558666576,-0.15164176360290865,-0.11281136390364185,-0.110640367277907,0.4183196194957885,0.17847297521673405,0.15797109859967093,0.18000498518251146,1.0,0.9213915477438382,0.8861246687384635,-0.6360114627572905,-0.5577695164351915,-0.6874209490374611
opp_avg_acs,0.05660429502032167,0.025942537435507618,0.17822524119917443,-0.16168665786423816,-0.17320288654308658,0.03133990524566573,-0.025195883053015084,-0.12669083089777522,-0.09990459445834002,-0.04380448985168548,-0.045310691112597244,0.30779162272411614,0.22922704381836367,0.22422621705339696,0.22591083715768043,0.14665470233813344,0.1641105753967255,0.1085766243517908,0.06601778315422735,0.08647960323441316,-0.3415892258944952,-0.24475986418444654,-0.21711291932846372,0.06239748117113125,0.04227305207033138,0.052677348746054856,0.3399009526393914,0.25643692917618854,0.24677547578841788,0.20608160103592668,0.10714014626348371,0.12335663618582365,-0.03550636554922855,-0.007060087850530079,-0.022393361563488326,0.06092443666690329,0.04179375477589992,0.05088726652637053,-0.1413750424731223,-0.10474441470046518,-0.10365439665849735,0.37049078075413455,0.13116175909163866,0.16286920187550555,0.124100361725678,0.9213915477438382,1.0,0.8132379608032141,-0.6121174907544873,-0.6122307675567247,-0.6571647882320092
opp_avg_kda,0.03864529061714649,0.03585663383568336,0.19832655805290622,-0.060536680726872384,-0.06055318789416824,0.039841600602052,-0.03972384002835886,-0.17996494398246618,-0.15082048156689684,-0.04958343325347096,-0.04899113779537152,0.29601069208278363,0.21929892840316909,0.21162954724225772,0.18454238175312124,0.11304190101498823,0.13617062197734706,0.044660650953127615,0.014057771451958823,0.048405420772739884,-0.39355741836663694,-0.2812934641689266,-0.2508659184065055,0.036805902212555704,0.018432633560513903,0.03736773931816079,0.3166661199334677,0.2471447897825153,0.23866067975829422,0.17474407651396076,0.06763458694912206,0.11198549018645292,-0.015679006014112856,0.011819989652744714,-0.007540068892670048,0.03841773602370946,0.023335755361034567,0.034930477223978025,-0.14916663140809755,-0.11222904332079785,-0.10735366555994605,0.45604207599144847,0.13418326598152036,0.11042794412491226,0.1979647066292336,0.8861246687384635,0.8132379608032141,1.0,-0.5823813224573205,-0.5155384592131796,-0.7790693670343155
opp_rating_gap,-0.3353923586180987,-0.18403864077446816,-0.18896985569663904,0.047505697319933544,0.04827332107924396,-0.041987910521267074,0.044313636018962016,0.21351792087154023,0.16157643084763107,0.06528188379810096,0.06916065951045663,0.005567166797032136,-0.0025989911359554875,0.01521497701040781,0.01603441952690329,0.019205517163345724,0.005918154256956227,0.13365234414153473,0.09412651506309462,0.09384865656549791,0.18317535089820322,0.1232702375775274,0.1246208228947503,0.09209189498719894,0.07209191938377346,0.06835376091894155,0.03885560305364332,-0.009053001568373385,0.002725019445469409,0.024880784105179653,0.04897500002777596,0.026541279805364935,0.049608856869803666,0.022881378768757607,0.028617722520029684,0.057265386164647915,0.04242566718215663,0.044872834186831995,0.061236044735223774,0.04391533247573483,0.046607988017627555,-0.08677306938660495,0.6457792915498509,0.6079210787406468,0.569798348558665,-0.6360114627572905,-0.6121174907544873,-0.5823813224573205,1.0,0.9418261891889546,0.8918957397337662
opp_acs_gap,-0.34917951327102226,-0.233323757779643,-0.17226802094696175,0.05909079213276959,0.06150121475175716,-0.048195922102006086,0.049453432813621294,0.20588541112299566,0.15407232814614533,0.06330201364545894,0.06603694766182848,0.023399557676734357,0.011204529906603016,0.026971028525664326,0.026509846932141354,0.02599466036594075,0.01185809074015765,0.13617210372170446,0.09337122272625187,0.0980969992545123,0.1624819936447531,0.10257301126439906,0.1174955760297253,0.08870976512536694,0.0674189939864764,0.06780418196348244,0.05875126325849291,0.00565369917036689,0.012887862015562473,0.03693196618755197,0.05512338220839126,0.033917540510650844,0.06201194805922224,0.03254920953647467,0.03700271837353371,0.06050981112675842,0.043243484582931445,0.048908230786088226,0.05303107809062109,0.03609307406708978,0.04264251941152482,-0.057861158562948295,0.6490187124067325,0.6804081845999153,0.5884815781408758,-0.5577695164351915,-0.6122307675567247,-0.5155384592131796,0.9418261891889546,1.0,0.8433067589719782
opp_kda_gap,-0.274284964026977,-0.16836016284024288,-0.19958148711824591,0.057461931348603675,0.05877616304309563,-0.046840853140577246,0.047784642710200546,0.20448757515476576,0.15950417946942888,0.06112312187202423,0.06173504705018496,-0.07274639269697801,-0.057092388509144526,-0.04269364052707308,-0.03512496265597732,-0.01187057430812601,-0.028923259914604822,0.09070100730868054,0.0733303538850722,0.05442601236572821,0.23390838579199286,0.16591162165003798,0.15040816736738205,0.06407397582421467,0.05503182186117556,0.042840165556580434,-0.0527875917332254,-0.06862367777083556,-0.0553719933851231,-0.026044050197069308,0.025811916451767187,-0.00778818998130729,0.043217000832582474,0.01640922441633174,0.023643487791445435,0.03444119553134212,0.029308624052512167,0.023417272680630277,0.08230741727579995,0.06190770355084203,0.059257227775650075,-0.20673208901251636,0.45707272455169917,0.4432321137802413,0.4603018630043738,-0.6874209490374611,-0.6571647882320092,-0.7790693670343155,0.8918957397337662,0.8433067589719782,1.0
